VARIABLE,DATE,POSITIVE,N
NBCWSJ,05/12/2008,27,
NBCWSJ,09/01/2009,27,1007
NBCWSJ,03/11/2011,44,
NBCWSJ,09/12/2011,46,
NBCWSJ,23/01/2012,48,
NBCWSJ,01/03/2012,50,
NBCWSJ,15/04/2012,49,
NBCWSJ,18/05/2012,48,
NBCWSJ,22/06/2012,47,
NBCWSJ,20/07/2012,49,
NBCWSJ,18/08/2012,48,
NBCWSJ,14/09/2012,50,
NBCWSJ,28/09/2012,49,
NBCWSJ,18/10/2012,49,
NBCWSJ,02/11/2012,49,
NBCWSJ,07/12/2012,53,
NBCWSJ,13/01/2013,52,
NBCWSJ,22/02/2013,50,
NBCWSJ,06/04/2013,47,
NBCWSJ,31/05/2013,48,
NBCWSJ,19/07/2013,45,
NBCWSJ,28/08/2013,44,
NBCWSJ,06/09/2013,45,
NBCWSJ,08/10/2013,47,
NBCWSJ,26/10/2013,42,
NBCWSJ,06/12/2013,43,
NBCWSJ,23/01/2014,43,
NBCWSJ,07/03/2014,41,
NBCWSJ,25/04/2014,44,
NBCWSJ,13/06/2014,41,
NBCWSJ,01/08/2014,40,
NBCWSJ,05/09/2014,40,
NBCWSJ,09/10/2014,42,
NBCWSJ,30/10/2014,42,
NBCWSJ,15/11/2014,44,
NBCWSJ,11/12/2014,45,
NBCWSJ,15/01/2015,46,
NBCWSJ,03/03/2015,46,
NBCWSJ,28/04/2015,42,
NBCWSJ,16/06/2015,45,
NBCWSJ,28/07/2015,43,
NBCWSJ,22/09/2015,44,
NBCWSJ,16/10/2015,51,
NBCWSJ,27/10/2015,46,
NBCWSJ,07/12/2015,44,
NBCWSJ,11/01/2016,47,
NBCWSJ,15/02/2016,49,
NBCWSJ,04/03/2016,49,
NBCWSJ,12/04/2016,49,
NBCWSJ,17/05/2016,51,
NBCWSJ,21/06/2016,51,
NBCWSJ,11/07/2016,51,
NBCWSJ,01/08/2016,52,
NBCWSJ,17/09/2016,52,
NBCWSJ,11/10/2016,53,
NBCWSJ,13/12/2016,52,
NBCWSJ,13/01/2017,56,
NBCWSJ,20/02/2017,44,
NBCWSJ,18/04/2017,40,
NBCWSJ,12/05/2017,39,
NBCWSJ,10/06/2017,37,
NBCWSJ,18/06/2017,40,
NBCWSJ,16/09/2017,43,
NBCWSJ,24/10/2017,38,
NBCWSJ,14/12/2017,41,
NBCWSJ,01/01/2018,39,900
NBCWSJ,01/03/2018,43,1100
NBCWSJ,01/04/2018,39,900
NBCWSJ,04/06/2018,44,900
NBCWSJ,01/07/2018,45,900
NBCWSJ,22/08/2018,46,900
NBCWSJ,25/08/2018,44,600
NBCWSJ,01/09/2018,44,900
NBCWSJ,01/10/2018,45,645
NBCWSJ,03/11/2018,46,774
NBCWSJ,01/12/2018,43,900
NBCWSJ,23/01/2019,43,900
NBCWSJ,27/02/2019,46,900
NES,09/11/1994,49,1795
NEWSWEEK,08/02/2001,52,1000
NEWSWEEK,15/02/2001,56,1004
NEWSWEEK,15/03/2001,55,1004
NEWSWEEK,12/04/2001,57,1000
NEWSWEEK,03/05/2001,57,1002
NEWSWEEK,10/05/2001,50,1056
NEWSWEEK,13/09/2001,82,1001
NEWSWEEK,20/09/2001,86,1005
NEWSWEEK,27/09/2001,86,1000
NEWSWEEK,04/10/2001,84,1002
NEWSWEEK,11/10/2001,88,1004
NEWSWEEK,18/10/2001,88,1006
NEWSWEEK,25/10/2001,85,1005
NEWSWEEK,01/11/2001,85,1001
NEWSWEEK,08/11/2001,85,1001
NEWSWEEK,15/11/2001,85,1000
NEWSWEEK,29/11/2001,85,1002
NEWSWEEK,06/12/2001,82,1003
NEWSWEEK,13/12/2001,81,1002
NEWSWEEK,31/01/2002,83,1008
NEWSWEEK,21/03/2002,74,1001
NEWSWEEK,25/04/2002,71,1000
NEWSWEEK,16/05/2002,73,1002
NEWSWEEK,27/06/2002,70,1000
NEWSWEEK,11/07/2002,68,1000
NEWSWEEK,18/07/2002,65,1004
NEWSWEEK,28/08/2002,61,1005
NEWSWEEK,12/09/2002,70,1000
NEWSWEEK,26/09/2002,65,1011
NEWSWEEK,10/10/2002,61,1000
NEWSWEEK,24/10/2002,61,1001
NEWSWEEK,07/11/2002,60,1000
NEWSWEEK,16/01/2003,56,1002
NEWSWEEK,23/01/2003,55,1001
NEWSWEEK,06/02/2003,61,1003
NEWSWEEK,13/03/2003,53,
NEWSWEEK,27/03/2003,68,
NEWSWEEK,10/04/2003,71,
NEWSWEEK,01/05/2003,65,
NEWSWEEK,29/05/2003,61,
NEWSWEEK,10/07/2003,55,
NEWSWEEK,24/07/2003,57,
NEWSWEEK,21/08/2003,53,
NEWSWEEK,11/09/2003,52,
NEWSWEEK,18/09/2003,51,
NEWSWEEK,25/09/2003,52,
NEWSWEEK,09/10/2003,51,
NEWSWEEK,23/10/2003,51,
NEWSWEEK,06/11/2003,52,
NEWSWEEK,11/12/2003,51,
NEWSWEEK,18/12/2003,54,
NEWSWEEK,08/01/2004,54,
NEWSWEEK,22/01/2004,50,
NEWSWEEK,29/01/2004,49,
NEWSWEEK,05/02/2004,48,
NEWSWEEK,19/02/2004,48,
NEWSWEEK,18/03/2004,48,
NEWSWEEK,25/03/2004,49,
NEWSWEEK,08/04/2004,49,
NEWSWEEK,13/05/2004,42,
NEWSWEEK,08/07/2004,48,
NEWSWEEK,29/07/2004,45,
NEWSWEEK,02/09/2004,52,
NEWSWEEK,09/09/2004,48,
NEWSWEEK,30/09/2004,46,
NEWSWEEK,14/10/2004,47,
NEWSWEEK,21/10/2004,46,
NEWSWEEK,27/10/2004,46,
NEWSWEEK,02/12/2004,49,
NEWSWEEK,03/02/2005,50,
NEWSWEEK,17/03/2005,45,1010
NEWSWEEK,02/08/2005,42,1004
NEWSWEEK,08/09/2005,38,1009
NEWSWEEK,29/09/2005,40,1004
NEWSWEEK,10/10/2005,36,
NEWSWEEK,16/03/2006,36,
NEWSWEEK,11/05/2006,35,
NEWSWEEK,10/08/2006,38,
NEWSWEEK,24/08/2006,36,
NEWSWEEK,05/10/2006,33,
NEWSWEEK,19/10/2006,35,
NEWSWEEK,26/10/2006,37,
NEWSWEEK,02/11/2006,35,
NEWSWEEK,09/11/2006,31,
NEWSWEEK,06/12/2006,32,
NEWSWEEK,17/01/2007,31,
NEWSWEEK,24/01/2007,30,
NEWSWEEK,28/02/2007,31,
NEWSWEEK,14/03/2007,30,
NEWSWEEK,28/03/2007,33,
NEWSWEEK,02/05/2007,28,
NEWSWEEK,18/06/2007,26,
NEWSWEEK,02/07/2007,26,
NEWSWEEK,11/07/2007,29,
NEWSWEEK,01/08/2007,29,
NEWSWEEK,06/02/2008,30,
NEWSWEEK,05/03/2008,30,
NEWSWEEK,16/04/2008,28,1356
NEWSWEEK,09/07/2008,28,1209
Newsweek,10/07/2012,49,
Newsweek,28/09/2012,50,
Newsweek,24/10/2012,49,
Newsweek,21/03/2014,46,
NJOURNAL,02/12/2011,44,
NJOURNAL,04/03/2012,51,
NJOURNAL,21/05/2012,47,
NJOURNAL,17/09/2012,49,
NJOURNAL,28/11/2012,54,
NJOURNAL,07/04/2013,46,
NJOURNAL,31/05/2013,48,
NJOURNAL,05/09/2013,40,
NJOURNAL,04/11/2013,38,
NJOURNAL,11/04/2014,41,
NJOURNAL,20/02/2015,44,
NJOURNAL,22/05/2015,46,
NJOURNAL,12/09/2015,49,
NJOURNAL,03/01/2016,44,
NPR,04/03/2002,81,700
NPR,19/03/2002,79,700
NPR,28/04/2002,77,736
NPR,23/07/2002,66,731
NPR,14/10/2002,66,762
NPR,27/05/2003,66,
NPR,24/09/2003,53,
NPR,11/11/2003,55,
NPR,10/12/2003,56,
NPR,03/02/2004,53,
NPR,06/06/2004,50,
NPR,18/07/2004,49,
NPR,21/08/2004,49,
NPR,07/07/2005,49,825
NPR,12/03/2006,39,
NPR,26/04/2007,37,
NPR,04/10/2007,38,
NPR,29/01/2008,38,1000
NPR,07/05/2008,33,800
ODFOX,12/02/1999,66,938
ODFOX,24/02/1999,63,924
ODFOX,10/03/1999,65,900
ODFOX,24/03/1999,64,900
ODFOX,07/04/1999,62,921
ODFOX,21/04/1999,60,942
ODFOX,05/05/1999,60,810
ODFOX,19/05/1999,56,856
ODFOX,02/06/1999,54,924
ODFOX,23/06/1999,60,908
ODFOX,14/07/1999,60,898
ODFOX,28/07/1999,64,906
ODFOX,11/08/1999,62,903
ODFOX,25/08/1999,65,902
ODFOX,08/09/1999,59,904
ODFOX,22/09/1999,60,900
ODFOX,20/10/1999,58,904
ODFOX,03/11/1999,62,903
ODFOX,17/11/1999,60,900
ODFOX,06/12/1999,62,902
ODFOX,12/01/2000,67,902
ODFOX,26/01/2000,65,900
ODFOX,09/02/2000,66,898
ODFOX,23/02/2000,65,905
ODFOX,08/03/2000,64,900
ODFOX,22/03/2000,65,918
ODFOX,05/04/2000,62,904
ODFOX,26/04/2000,63,906
ODFOX,10/05/2000,68,900
ODFOX,24/05/2000,62,897
ODFOX,07/06/2000,66,896
ODFOX,28/06/2000,66,903
ODFOX,12/07/2000,62,903
ODFOX,26/07/2000,65,885
ODFOX,18/10/2000,64,900
ODFOX,01/11/2000,62,1000
PARKER,20/08/2007,29,1088
PENN,01/01/2003,55,
PENN,07/10/2003,58,
PENN,16/11/2003,57,
PENN,01/12/2003,59,
PENN,16/12/2003,63,
PENN,01/01/2004,60,
PENN,16/01/2004,59,
PENN,21/01/2004,64,
PENN,26/01/2004,54,
PENN,01/02/2004,56,
PENN,01/04/2004,53,
PENN,17/05/2004,48,
PENN,08/06/2004,52,
PENN,16/06/2004,50,
PENN,05/07/2004,50,
PENN,30/07/2004,49,
PENN,09/08/2004,53,
PENN,03/09/2004,52,
PENN,21/09/2004,51,
PENN,01/10/2004,51,
PENN,25/10/2004,49,
PENN,03/11/2004,53,
PENN,11/01/2005,53,
PEW,14/02/2001,53,1513
PEW,18/04/2001,56,1202
PEW,15/05/2001,53,1202
PEW,13/06/2001,50,1200
PEW,02/07/2001,51,1003
PEW,18/07/2001,52,555
PEW,02/08/2001,50,1277
PEW,21/08/2001,51,1000
PEW,13/09/2001,80,1200
PEW,21/09/2001,86,1488
PEW,01/10/2001,84,1001
PEW,13/11/2001,84,1500
PEW,09/01/2002,80,1201
PEW,12/02/2002,78,1199
PEW,03/04/2002,74,1362
PEW,19/06/2002,70,1212
PEW,08/07/2002,67,1365
PEW,22/07/2002,65,995
PEW,05/09/2002,63,1000
PEW,12/09/2002,67,1150
PEW,02/10/2002,61,1513
PEW,17/10/2002,59,1751
PEW,04/12/2002,61,1205
PEW,08/01/2003,58,1218
PEW,12/02/2003,54,
PEW,13/03/2003,55,
PEW,20/03/2003,67,
PEW,25/03/2003,70,
PEW,28/03/2003,71,
PEW,02/04/2003,69,
PEW,09/04/2003,74,
PEW,10/04/2003,72,
PEW,30/04/2003,65,
PEW,19/06/2003,60,
PEW,24/06/2003,58,
PEW,14/07/2003,53,
PEW,05/08/2003,56,
PEW,17/09/2003,55,
PEW,15/10/2003,50,
PEW,03/11/2003,50,
PEW,15/12/2003,57,
PEW,19/12/2003,58,
PEW,06/01/2004,56,
PEW,11/02/2004,48,
PEW,17/03/2004,46,
PEW,22/03/2004,47,
PEW,01/04/2004,43,
PEW,21/04/2004,48,
PEW,03/05/2004,44,
PEW,03/06/2004,48,
PEW,08/07/2004,46,
PEW,05/08/2004,46,
PEW,15/10/2004,44,
PEW,01/12/2004,48,
PEW,05/01/2005,50,
PEW,16/02/2005,46,
PEW,17/03/2005,45,1505
PEW,11/05/2005,43,1502
PEW,08/06/2005,42,1464
PEW,07/07/2005,47,1500
PEW,13/07/2005,44,1502
PEW,06/09/2005,40,1500
PEW,08/09/2005,40,1523
PEW,06/10/2005,38,1500
PEW,12/10/2005,40,2006
PEW,03/11/2005,36,1201
PEW,07/12/2005,38,
PEW,04/01/2006,38,
PEW,01/02/2006,40,
PEW,08/03/2006,33,
PEW,07/04/2006,35,
PEW,27/04/2006,33,
PEW,14/06/2006,36,
PEW,06/07/2006,36,
PEW,09/08/2006,37,
PEW,06/09/2006,37,
PEW,21/09/2006,37,
PEW,17/10/2006,38,
PEW,01/11/2006,41,
PEW,09/11/2006,32,
PEW,06/12/2006,32,
PEW,10/01/2007,33,
PEW,07/02/2007,33,
PEW,21/03/2007,33,
PEW,18/04/2007,35,
PEW,30/05/2007,29,
PEW,25/07/2007,29,
PEW,01/08/2007,31,
PEW,11/11/2011,46,
PEW,09/12/2011,46,
PEW,13/01/2012,44,
PEW,10/02/2012,47,
PEW,09/03/2012,50,
PEW,10/04/2012,46,
PEW,20/05/2012,46,
PEW,12/06/2012,47,
PEW,03/07/2012,50,
PEW,27/09/2012,48,
PEW,07/12/2012,55,
PEW,11/01/2013,52,
PEW,15/02/2013,51,
PEW,15/03/2013,47,
PEW,03/05/2013,51,
PEW,14/06/2013,49,
PEW,19/07/2013,46,
PEW,06/09/2013,44,
PEW,11/10/2013,43,
PEW,02/11/2013,41,
PEW,05/12/2013,45,
PEW,17/01/2014,43,
PEW,18/02/2014,44,
PEW,25/04/2014,44,
PEW,10/07/2014,44,
PEW,22/08/2014,42,
PEW,05/09/2014,42,
PEW,17/10/2014,43,
PEW,07/11/2014,43,
PEW,05/12/2014,42,
PEW,08/01/2015,47,
PEW,20/02/2015,46,
PEW,27/03/2015,47,
PEW,15/05/2015,44,
PEW,16/07/2015,47,
PEW,24/09/2015,47,
PEW,10/12/2015,43,
PEW,09/01/2016,46,
PEW,22/03/2016,51,
PEW,15/04/2016,48,
PEW,20/06/2016,50,
PEW,12/08/2016,53,
PEW,22/10/2016,54,
PEW,09/02/2017,39,
PEW,08/04/2017,39,
PEW,13/06/2017,39,
PEW,27/10/2017,34,
PEW,01/12/2017,32,
PEW,01/01/2018,39,1215
PEW,01/03/2018,42,
PEW,01/05/2018,42,1221
PEW,01/06/2018,42,1608
PEW,24/09/2018,40,1439
PEW,01/01/2019,39,
PEW,25/03/2019,41,
PEW,27/03/2019,43,1000
PSRA,05/04/1990,74,1212
PSRA,01/05/1990,64,1213
PSRA,05/07/1990,64,1231
PSRA,03/01/1991,59,1208
PSRA,25/01/1991,79,924
PSRA,14/03/1991,84,2028
PSRA,11/07/1991,67,1212
PSRA,03/10/1991,61,1211
PSRA,31/10/1991,55,2020
PSRA,18/12/1991,44,1006
PSRA,03/01/1992,46,1220
PSRA,18/01/1992,44,1500
PSRA,20/02/1992,39,1227
PSRA,26/03/1992,38,1668
PSRA,14/04/1992,39,1000
PSRA,30/04/1992,37,1301
PSRA,28/05/1992,32,3517
PSRA,20/02/1993,56,1516
PSRA,01/04/1993,49,1011
PSRA,08/04/1993,49,750
PSRA,22/04/1993,52,750
PSRA,29/04/1993,45,1009
PSRA,29/04/1993,46,750
PSRA,18/05/1993,39,1507
PSRA,26/05/1993,36,750
PSRA,30/06/1993,38,744
PSRA,29/07/1993,39,1203
PSRA,29/07/1993,44,725
PSRA,09/09/1993,43,2000
PSRA,23/09/1993,50,751
PSRA,24/09/1993,49,1529
PSRA,21/10/1993,44,1200
PSRA,02/12/1993,48,1479
PSRA,27/01/1994,51,1207
PSRA,03/02/1994,49,750
PSRA,16/03/1994,45,2001
PSRA,31/03/1994,47,753
PSRA,07/04/1994,46,751
PSRA,12/05/1994,46,1206
PSRA,23/06/1994,42,1021
PSRA,07/07/1994,41,751
PSRA,12/07/1994,45,3800
PSRA,09/09/1994,41,1500
PSRA,06/10/1994,38,1513
PSRA,20/10/1994,41,2052
PSRA,01/12/1994,41,1511
PSRA,09/02/1995,44,1209
PSRA,22/03/1995,44,1819
PSRA,06/04/1995,47,1800
PSRA,08/06/1995,50,1500
PSRA,17/08/1995,44,1476
PSRA,28/09/1995,45,1519
PSRA,25/10/1995,48,2000
PSRA,11/01/1996,50,1200
PSRA,22/02/1996,51,1500
PSRA,28/03/1996,55,1500
PSRA,19/04/1996,53,1751
PSRA,31/05/1996,54,1975
PSRA,25/07/1996,54,1216
PSRA,09/01/1997,59,1503
PSRA,06/02/1997,57,1003
PSRA,20/02/1997,60,1211
PSRA,03/04/1997,55,1206
PSRA,15/05/1997,57,1228
PSRA,18/06/1997,54,1000
PSRA,19/06/1997,57,1201
PSRA,07/08/1997,59,1213
PSRA,04/09/1997,58,2000
PSRA,05/11/1997,57,1165
PSRA,12/11/1997,58,1200
PSRA,14/01/1998,61,1218
PSRA,30/01/1998,71,844
PSRA,25/03/1998,65,1206
PSRA,24/04/1998,62,3002
PSRA,04/06/1998,59,1012
PSRA,29/07/1998,63,1189
PSRA,21/08/1998,62,1001
PSRA,27/08/1998,61,2266
PSRA,14/10/1998,62,1532
PSRA,06/11/1998,65,1005
PSRA,09/12/1998,61,1201
PSRA,19/12/1998,71,805
PSRA,14/01/1999,63,1200
PSRA,19/01/1999,66,1500
PSRA,18/02/1999,64,1203
PSRA,24/03/1999,61,1488
PSRA,24/03/1999,62,1786
PSRA,15/04/1999,56,1000
PSRA,12/05/1999,56,1179
PSRA,09/06/1999,55,1153
PSRA,13/07/1999,58,1200
PSRA,14/07/1999,60,3973
PSRA,23/07/1999,63,753
PSRA,01/09/1999,56,1205
PSRA,28/09/1999,59,985
PSRA,07/10/1999,59,1032
PSRA,08/12/1999,55,1073
PSRA,12/01/2000,56,1091
PSRA,09/02/2000,58,1330
PSRA,15/03/2000,57,1184
PSRA,12/04/2000,57,1000
PSRA,02/05/2000,57,1303
PSRA,14/06/2000,57,1958
PSRA,14/06/2000,56,2174
PSRA,23/06/2000,49,616
PSRA,19/07/2000,55,1204
PSRA,03/01/2001,61,1258
PSRA,12/09/2007,31,1501
PSRA,17/10/2007,30,2007
PSRA,20/11/2007,30,1399
PSRA,19/12/2007,31,1430
PSRA,09/01/2008,31,1515
PSRA,30/01/2008,31,
PSRA,20/02/2008,33,
PSRA,19/03/2008,28,
PSRA,23/04/2008,27,
PSRA,23/07/2008,27,1503
PSRA,31/07/2008,28,
PSRA,08/10/2008,25,
PSRA,09/10/2008,25,
PSRA,22/10/2008,23,1204
PSRA,23/10/2008,22,
PSRA,03/12/2008,24,
PSRA,07/01/2009,24,734
PSRANEW,03/11/1994,40,756
PSRANEW,27/12/1994,39,728
PSRANEW,12/01/1995,40,757
PSRANEW,26/01/1995,45,753
PSRANEW,16/02/1995,41,752
PSRANEW,23/03/1995,45,752
PSRANEW,06/04/1995,43,724
PSRANEW,01/06/1995,47,751
PSRANEW,27/07/1995,41,752
PSRANEW,28/09/1995,47,758
PSRANEW,11/02/1999,66,752
PSRANEW,19/02/1999,65,502
PSRANEW,04/03/1999,63,750
PSRANEW,25/03/1999,57,752
PSRANEW,01/04/1999,61,750
PSRANEW,08/04/1999,60,751
PSRANEW,15/04/1999,57,751
PSRANEW,21/04/1999,58,757
PSRANEW,29/04/1999,55,407
PSRANEW,06/05/1999,53,756
PSRANEW,13/05/1999,53,405
PSRANEW,13/05/1999,44,405
PSRANEW,13/05/1999,38,405
PSRANEW,13/05/1999,51,405
PSRANEW,10/06/1999,52,756
PSRANEW,24/06/1999,54,750
PSRANEW,12/08/1999,52,753
PSRANEW,21/10/1999,54,755
PSRANEW,18/11/1999,60,752
PSRANEW,13/04/2000,52,752
PSRANEW,18/01/2001,68,1007
QUINN,01/02/2003,54,
QUINN,01/03/2003,53,
QUINN,01/04/2003,73,
QUINN,01/06/2003,57,
QUINN,01/07/2003,53,
QUINN,01/09/2003,53,
QUINN,01/10/2003,51,
QUINN,01/12/2003,51,
QUINN,21/01/2004,53,
QUINN,28/01/2004,48,
QUINN,16/03/2004,49,
QUINN,26/04/2004,46,
QUINN,18/05/2004,45,
QUINN,18/07/2004,46,
QUINN,07/12/2004,47,
QUINN,18/05/2005,44,1104
QUINN,21/07/2005,41,920
QUINN,21/02/2006,36,
QUINN,23/05/2006,35,
QUINN,17/08/2006,39,
QUINN,13/11/2006,35,
QUINN,28/11/2006,40,
QUINN,13/02/2007,34,
QUINN,25/04/2007,35,
QUINN,05/06/2007,28,
QUINN,07/08/2007,29,
QUINN,23/10/2007,35,1636
QUINN,08/05/2008,28,
QUINN,28/10/2011,47,
QUINN,17/11/2011,44,
QUINN,17/02/2012,45,
QUINN,14/04/2012,47,
QUINN,04/07/2012,45,
QUINN,01/12/2012,53,
QUINN,01/02/2013,46,
QUINN,01/03/2013,45,
QUINN,29/03/2013,49,
QUINN,27/04/2013,48,
QUINN,25/05/2013,45,
QUINN,03/07/2013,44,
QUINN,29/07/2013,46,
QUINN,26/09/2013,45,
QUINN,08/11/2013,39,
QUINN,06/12/2013,38,
QUINN,05/01/2014,41,
QUINN,17/01/2014,40,
QUINN,28/03/2014,42,
QUINN,26/06/2014,40,
QUINN,20/11/2014,39,
QUINN,29/03/2015,46,
QUINN,18/04/2015,48,
QUINN,22/05/2015,46,
QUINN,25/07/2015,47,
QUINN,22/08/2015,47,
QUINN,19/09/2015,46,
QUINN,31/10/2015,48,
QUINN,26/11/2015,42,
QUINN,18/12/2015,47,
QUINN,12/02/2016,44,
QUINN,18/03/2016,49,
QUINN,27/05/2016,49,
QUINN,24/06/2016,48,
QUINN,18/11/2016,50,
QUINN,07/01/2017,55,
QUINN,22/01/2017,36,
QUINN,04/02/2017,42,
QUINN,18/02/2017,38,
QUINN,04/03/2017,41,
QUINN,18/03/2017,37,
QUINN,01/04/2017,35,
QUINN,15/04/2017,40,
QUINN,06/05/2017,36,
QUINN,20/05/2017,37,
QUINN,24/06/2017,40,
QUINN,29/07/2017,33,
QUINN,12/08/2017,39,
QUINN,19/08/2017,35,
QUINN,23/09/2017,36,
QUINN,07/10/2017,38,
QUINN,10/11/2017,35,
QUINN,17/11/2017,38,
QUINN,01/12/2017,35,
QUINN,08/12/2017,37,
QUINN,15/12/2017,37,
QUINN,09/01/2018,36,1106
QUINN,01/01/2018,38,1212
QUINN,23/01/2018,36,1245
QUINN,05/02/2018,40,1333
QUINN,01/02/2018,37,1249
QUINN,05/03/2018,38,1122
QUINN,20/03/2018,40,1291
QUINN,09/04/2018,41,1181
QUINN,24/04/2018,39,1193
QUINN,05/06/2018,40,1223
QUINN,01/06/2018,43,905
QUINN,01/07/2018,40,1020
QUINN,23/07/2018,38,1177
QUINN,01/08/2018,41,1175
QUINN,09/09/2018,38,1038
QUINN,30/09/2018,41,1111
QUINN,01/11/2018,41,1046
QUINN,01/12/2018,39,1147
QUINN,01/01/2019,41,1209
QUINN,28/01/2019,38,1004
QUINN,04/03/2019,38,1120
QUINN,25/03/2019,39,1358
SUFFOLK,03/03/2017,47,
SUFFOLK,25/06/2017,42,
TARR,25/07/1995,47,1000
TARR,06/06/1999,57,1000
TARR,03/01/2000,59,1250
TARR,12/03/2000,61,1000
TARR,01/05/2000,58,1000
TARR,11/06/2000,56,1000
TARR,30/07/2000,57,1000
TARR,31/07/2000,56,1000
TARR,01/08/2000,59,1000
TARR,02/08/2000,59,1000
TARR,14/08/2000,60,
TARR,15/08/2000,60,1000
TARR,16/08/2000,61,1000
TARR,17/08/2000,62,1000
TARR,07/09/2000,59,1000
TARR,08/09/2000,60,1000
TARR,09/09/2000,60,1000
TARR,10/09/2000,60,1000
TARR,11/09/2000,60,1000
TARR,14/09/2000,59,1000
TARR,15/09/2000,59,1000
TARR,16/09/2000,60,1000
TARR,17/09/2000,59,1000
TARR,18/09/2000,58,1000
TARR,21/09/2000,57,1000
TARR,22/09/2000,56,1000
TARR,23/09/2000,56,1000
TARR,24/09/2000,54,1000
TARR,25/09/2000,56,1000
TARR,28/09/2000,56,1000
TARR,29/09/2000,56,1000
TARR,30/09/2000,57,1000
TARR,01/10/2000,54,1000
TARR,02/10/2000,56,1000
TARR,05/10/2000,56,1000
TARR,06/10/2000,57,1000
TARR,09/10/2000,57,1000
TARR,12/10/2000,57,1000
TARR,13/10/2000,58,1000
TARR,14/10/2000,59,1000
TARR,15/10/2000,58,1000
TARR,16/10/2000,59,1000
TARR,19/10/2000,57,1000
TARR,20/10/2000,57,1000
TARR,21/10/2000,57,1000
TARR,22/10/2000,57,1000
TARR,23/10/2000,58,1000
TARR,26/10/2000,56,1000
TARR,27/10/2000,56,1000
TARR,29/10/2000,56,1000
TARR,30/10/2000,58,1000
TARR,01/11/2000,57,1000
TARR,05/11/2000,57,1000
TARR,09/12/2007,38,1000
TIME,20/07/2004,50,
TIME,03/08/2004,50,
TIME,24/08/2004,51,
TIME,31/08/2004,55,
TIME,07/09/2004,56,
TIME,21/09/2004,53,
TIME,06/10/2004,50,
TIME,14/10/2004,49,
TIME,19/10/2004,53,
TIME,13/12/2004,49,
TIME,12/01/2005,53,
TIME,15/03/2005,53,
TIME,22/03/2005,48,1010
TIME,10/05/2005,46,1011
TIME,07/09/2005,42,1000
TIME,29/11/2005,41,
TIME,24/01/2006,41,
TIME,15/02/2006,40,
TIME,22/03/2006,39,
TIME,29/03/2006,37,
TIME,27/06/2006,35,
TIME,13/07/2006,35,
TIME,09/08/2006,35,
TIME,22/08/2006,38,
TIME,03/10/2006,36,
TIME,01/11/2006,37,
TIME,22/01/2007,36,
TIME,23/02/2007,33,
TIME,09/03/2007,32,
TIME,23/03/2007,33,
TIME,05/04/2007,33,
TIME,05/05/2008,33,
Time,09/10/2011,44,
Time,10/06/2013,48,
USATODAY,04/11/2011,47,
USATODAY,29/11/2011,43,
USATODAY,16/12/2011,47,
USATODAY,06/01/2012,44,
USATODAY,04/02/2012,50,
USATODAY,17/02/2012,46,
USATODAY,09/03/2012,50,
USATODAY,10/04/2012,46,
USATODAY,04/05/2012,49,
USATODAY,11/05/2012,48,
USATODAY,16/08/2012,47,
USATODAY,24/10/2014,44,
USATODAY,24/02/2018,38,1000
USATODAY,01/06/2018,43,1000
USATODAY,28/08/2018,40,1000
USATODAY,22/10/2018,43,1000
USATODAY,01/12/2018,42,1000
USATODAY,01/03/2019,48,1000
WASHP,15/06/1988,52,1012
WASHP,11/01/1989,64,1006
WASHP,03/03/1989,56,1047
WASHP,12/05/1989,57,1009
WASHP,30/11/1989,66,1008
WASHP,22/03/1990,74,1016
WASHP,05/04/1991,78,1000
WASHP,27/03/1992,40,1004
WASHP,10/04/1992,41,1006
WASHP,11/05/1992,40,1144
WIRTH,17/06/1991,75,1000
WIRTH,05/08/1991,65,1000
WIRTH,03/09/1991,70,1000
WIRTH,01/10/1991,58,1008
WIRTH,04/11/1991,61,1039
WIRTH,06/01/1992,50,1000
WIRTH,03/02/1992,43,1021
WIRTH,04/03/1992,41,1008
WIRTH,07/04/1992,44,1001
WIRTH,04/05/1992,41,1019
WIRTH,03/06/1992,42,1029
WIRTH,08/07/1992,37,1054
WIRTH,13/08/1992,38,1000
WIRTH,12/10/1992,38,1040
WIRTH,22/03/1993,64,1019
WIRTH,01/08/1994,46,1014
WIRTH,06/09/1994,41,1019
WIRTH,19/09/1994,47,1006
WIRTH,09/11/1994,48,1062
WIRTH,16/01/1995,50,1004
WIRTH,15/05/1995,55,1001
WIRTH,16/06/1995,51,1004
WIRTH,11/08/1995,49,1000
WIRTH,20/10/1995,53,1010
WIRTH,15/12/1995,56,1027
WIRTH,06/08/1999,63,789
YANKP,10/02/1993,49,1000
YANKP,18/02/1993,56,800
YANKP,18/03/1993,53,800
YANKP,28/04/1993,48,1000
YANKP,12/05/1993,47,1000
YANKP,26/05/1993,36,800
YANKP,17/06/1993,37,901
YANKP,04/08/1993,43,800
YANKP,12/08/1993,43,500
YANKP,08/09/1993,43,1108
YANKP,23/09/1993,50,800
YANKP,07/10/1993,46,500
YANKP,21/10/1993,43,600
YANKP,28/10/1993,45,500
YANKP,11/11/1993,42,1000
YANKP,02/12/1993,46,500
YANKP,17/01/1994,54,1000
YANKP,10/02/1994,53,500
YANKP,02/03/1994,46,600
YANKP,09/03/1994,49,800
YANKP,06/04/1994,51,800
YANKP,21/04/1994,49,600
